sha256,App_name,Category,Number of type
3C912C7642CC764C20E48531BA0C7285E9767A1E9F993B39E62F31D47507CE2E,SC Mobile,Storage,3
3C912C7642CC764C20E48531BA0C7285E9767A1E9F993B39E62F31D47507CE2E,SC Mobile,Potentially Malicious,1
3C912C7642CC764C20E48531BA0C7285E9767A1E9F993B39E62F31D47507CE2E,SC Mobile,Cryptography,3
sha256,App_name,Category,Number of type
F065A8A59A25047EE577D75C02AD8C8E8CE88685B2CB20600B57B67E5BA41455,Banque Atlantique,General,1
F065A8A59A25047EE577D75C02AD8C8E8CE88685B2CB20600B57B67E5BA41455,Banque Atlantique,Network,9
F065A8A59A25047EE577D75C02AD8C8E8CE88685B2CB20600B57B67E5BA41455,Banque Atlantique,Permissions,3
F065A8A59A25047EE577D75C02AD8C8E8CE88685B2CB20600B57B67E5BA41455,Banque Atlantique,Cryptography,2
F065A8A59A25047EE577D75C02AD8C8E8CE88685B2CB20600B57B67E5BA41455,Banque Atlantique,Java Code Security,1
sha256,App_name,Category,Number of type
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,App Certificates,1
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,Network,4
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,Java Code Security,1
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,Permissions,3
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,Cryptography,4
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,Logging,1
801147464AC2E26DA75BD213E8AA89B5A3061240EC12AACF0AE1A33433069A1C,BANKCELL,Backend Credentials in Code,1
sha256,App_name,Category,Number of type
824C6CDF1F99FAD1548BBF7FE30D316EFE0AC555224B89531FBC42DEA7594FA6,SIBNET,Logging,1
824C6CDF1F99FAD1548BBF7FE30D316EFE0AC555224B89531FBC42DEA7594FA6,SIBNET,UI,1
824C6CDF1F99FAD1548BBF7FE30D316EFE0AC555224B89531FBC42DEA7594FA6,SIBNET,Network,5
824C6CDF1F99FAD1548BBF7FE30D316EFE0AC555224B89531FBC42DEA7594FA6,SIBNET,Java Code Security,1
824C6CDF1F99FAD1548BBF7FE30D316EFE0AC555224B89531FBC42DEA7594FA6,SIBNET,Cryptography,3
sha256,App_name,Category,Number of type
AADE1A71AAA68469952127005BC370C581571BD7EFE84EE75C4DB2AC213DC526,Al-Izza Money,Network,4
AADE1A71AAA68469952127005BC370C581571BD7EFE84EE75C4DB2AC213DC526,Al-Izza Money,Java Code Security,1
AADE1A71AAA68469952127005BC370C581571BD7EFE84EE75C4DB2AC213DC526,Al-Izza Money,Cryptography,1
AADE1A71AAA68469952127005BC370C581571BD7EFE84EE75C4DB2AC213DC526,Al-Izza Money,Permissions,1
AADE1A71AAA68469952127005BC370C581571BD7EFE84EE75C4DB2AC213DC526,Al-Izza Money,Storage,2
sha256,App_name,Category,Number of type
2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC,BHLINK,Permissions,4
2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC,BHLINK,App Certificates,1
2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC,BHLINK,Network,4
2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC,BHLINK,Java Code Security,1
2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC,BHLINK,Cryptography,5
2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC,BHLINK,Backend Credentials in Code,1
sha256,App_name,Category,Number of type
D2EE1F53458B74852EFAE48005C5FA10CCD051C6327C425A20D9E57AEADBEC44,SIBNET,UI,1
D2EE1F53458B74852EFAE48005C5FA10CCD051C6327C425A20D9E57AEADBEC44,SIBNET,Logging,1
D2EE1F53458B74852EFAE48005C5FA10CCD051C6327C425A20D9E57AEADBEC44,SIBNET,Network,5
D2EE1F53458B74852EFAE48005C5FA10CCD051C6327C425A20D9E57AEADBEC44,SIBNET,Java Code Security,1
D2EE1F53458B74852EFAE48005C5FA10CCD051C6327C425A20D9E57AEADBEC44,SIBNET,Cryptography,3
sha256,App_name,Category,Number of type
AB713CDCFDD0AF5EF094CA84C9767AFDE432525E397472399FA56D20C3C008BC,Mobile Banking,Java Code Security,1
AB713CDCFDD0AF5EF094CA84C9767AFDE432525E397472399FA56D20C3C008BC,Mobile Banking,Network,13
AB713CDCFDD0AF5EF094CA84C9767AFDE432525E397472399FA56D20C3C008BC,Mobile Banking,Cryptography,3
AB713CDCFDD0AF5EF094CA84C9767AFDE432525E397472399FA56D20C3C008BC,Mobile Banking,Permissions,3
AB713CDCFDD0AF5EF094CA84C9767AFDE432525E397472399FA56D20C3C008BC,Mobile Banking,Potentially Malicious,1
sha256,App_name,Category,Number of type
E945E062BA994DACEC66C26BD833E3E062652D567D2137CCC81C76920BFF8FE8,Citibank,Java Code Security,1
E945E062BA994DACEC66C26BD833E3E062652D567D2137CCC81C76920BFF8FE8,Citibank,Network,8
E945E062BA994DACEC66C26BD833E3E062652D567D2137CCC81C76920BFF8FE8,Citibank,Permissions,2
E945E062BA994DACEC66C26BD833E3E062652D567D2137CCC81C76920BFF8FE8,Citibank,Build Parametrization,1
E945E062BA994DACEC66C26BD833E3E062652D567D2137CCC81C76920BFF8FE8,Citibank,Logging,1
